FIPS,Geo_FIPS
"Std. Error: American Indian and Alaska Native Alone Workers 16 Years and Over: Car, Truck, or Van - Drove Alone.1",ACS09_5yr_B08505C002s
"Std. Error: American Indian and Alaska Native Alone Workers 16 Years and Over: Car, Truck, or Van - Carpooled.1",ACS09_5yr_B08505C003s
Std. Error: American Indian and Alaska Native Alone Workers 16 Years and Over: Public Transportation (Excluding Taxicab).1,ACS09_5yr_B08505C004s
Std. Error: American Indian and Alaska Native Alone Workers 16 Years and Over: Walked.1,ACS09_5yr_B08505C005s
"Std. Error: American Indian and Alaska Native Alone Workers 16 Years and Over: Taxicab, Motorcycle, Bicycle, or Other Means.1",ACS09_5yr_B08505C006s
Std. Error: American Indian and Alaska Native Alone Workers 16 Years and Over: Worked At Home.1,ACS09_5yr_B08505C007s
"% American Indian and Alaska Native Alone Workers 16 Years and Over: Car, Truck, or Van - Drove Alone.1",PCT_ACS09_5yr_B08505C002
"% American Indian and Alaska Native Alone Workers 16 Years and Over: Car, Truck, or Van - Carpooled.1",PCT_ACS09_5yr_B08505C003
% American Indian and Alaska Native Alone Workers 16 Years and Over: Public Transportation (Excluding Taxicab).1,PCT_ACS09_5yr_B08505C004
% American Indian and Alaska Native Alone Workers 16 Years and Over: Walked.1,PCT_ACS09_5yr_B08505C005
"% American Indian and Alaska Native Alone Workers 16 Years and Over: Taxicab, Motorcycle, Bicycle, or Other Means.1",PCT_ACS09_5yr_B08505C006
% American Indian and Alaska Native Alone Workers 16 Years and Over: Worked At Home.1,PCT_ACS09_5yr_B08505C007
Asian Alone Workers 16 Years and Over.1,ACS09_5yr_B08505D001
"Asian Alone Workers 16 Years and Over: Car, Truck, or Van - Drove Alone.1",ACS09_5yr_B08505D002
"Asian Alone Workers 16 Years and Over: Car, Truck, or Van - Carpooled.1",ACS09_5yr_B08505D003
Asian Alone Workers 16 Years and Over: Public Transportation (Excluding Taxicab).1,ACS09_5yr_B08505D004
Asian Alone Workers 16 Years and Over: Walked.1,ACS09_5yr_B08505D005
"Asian Alone Workers 16 Years and Over: Taxicab, Motorcycle, Bicycle, or Other Means.1",ACS09_5yr_B08505D006
Asian Alone Workers 16 Years and Over: Worked At Home.1,ACS09_5yr_B08505D007
Std. Error: Asian Alone Workers 16 Years and Over.1,ACS09_5yr_B08505D001s
"Std. Error: Asian Alone Workers 16 Years and Over: Car, Truck, or Van - Drove Alone.1",ACS09_5yr_B08505D002s
"Std. Error: Asian Alone Workers 16 Years and Over: Car, Truck, or Van - Carpooled.1",ACS09_5yr_B08505D003s
Std. Error: Asian Alone Workers 16 Years and Over: Public Transportation (Excluding Taxicab).1,ACS09_5yr_B08505D004s
Std. Error: Asian Alone Workers 16 Years and Over: Walked.1,ACS09_5yr_B08505D005s
"Std. Error: Asian Alone Workers 16 Years and Over: Taxicab, Motorcycle, Bicycle, or Other Means.1",ACS09_5yr_B08505D006s
Std. Error: Asian Alone Workers 16 Years and Over: Worked At Home.1,ACS09_5yr_B08505D007s
"% Asian Alone Workers 16 Years and Over: Car, Truck, or Van - Drove Alone.1",PCT_ACS09_5yr_B08505D002
"% Asian Alone Workers 16 Years and Over: Car, Truck, or Van - Carpooled.1",PCT_ACS09_5yr_B08505D003
% Asian Alone Workers 16 Years and Over: Public Transportation (Excluding Taxicab).1,PCT_ACS09_5yr_B08505D004
% Asian Alone Workers 16 Years and Over: Walked.1,PCT_ACS09_5yr_B08505D005
"% Asian Alone Workers 16 Years and Over: Taxicab, Motorcycle, Bicycle, or Other Means.1",PCT_ACS09_5yr_B08505D006
% Asian Alone Workers 16 Years and Over: Worked At Home.1,PCT_ACS09_5yr_B08505D007
Native Hawaiian and Other Pacific Islander Alone Workers 16 Years and Over.1,ACS09_5yr_B08505E001
"Native Hawaiian and Other Pacific Islander Alone Workers 16 Years and Over: Car, Truck, or Van - Drove Alone.1",ACS09_5yr_B08505E002
"Native Hawaiian and Other Pacific Islander Alone Workers 16 Years and Over: Car, Truck, or Van - Carpooled.1",ACS09_5yr_B08505E003
Native Hawaiian and Other Pacific Islander Alone Workers 16 Years and Over: Public Transportation (Excluding Taxicab).1,ACS09_5yr_B08505E004
Native Hawaiian and Other Pacific Islander Alone Workers 16 Years and Over: Walked.1,ACS09_5yr_B08505E005
"Native Hawaiian and Other Pacific Islander Alone Workers 16 Years and Over: Taxicab, Motorcycle, Bicycle, or Other Means.1",ACS09_5yr_B08505E006
Native Hawaiian and Other Pacific Islander Alone Workers 16 Years and Over: Worked At Home.1,ACS09_5yr_B08505E007
Std. Error: Native Hawaiian and Other Pacific Islander Alone Workers 16 Years and Over.1,ACS09_5yr_B08505E001s
"Std. Error: Native Hawaiian and Other Pacific Islander Alone Workers 16 Years and Over: Car, Truck, or Van - Drove Alone.1",ACS09_5yr_B08505E002s
"Std. Error: Native Hawaiian and Other Pacific Islander Alone Workers 16 Years and Over: Car, Truck, or Van - Carpooled.1",ACS09_5yr_B08505E003s
Std. Error: Native Hawaiian and Other Pacific Islander Alone Workers 16 Years and Over: Public Transportation (Excluding Taxicab).1,ACS09_5yr_B08505E004s
Std. Error: Native Hawaiian and Other Pacific Islander Alone Workers 16 Years and Over: Walked.1,ACS09_5yr_B08505E005s
"Std. Error: Native Hawaiian and Other Pacific Islander Alone Workers 16 Years and Over: Taxicab, Motorcycle, Bicycle, or Other Means.1",ACS09_5yr_B08505E006s
Std. Error: Native Hawaiian and Other Pacific Islander Alone Workers 16 Years and Over: Worked At Home.1,ACS09_5yr_B08505E007s
"% Native Hawaiian and Other Pacific Islander Alone Workers 16 Years and Over: Car, Truck, or Van - Drove Alone.1",PCT_ACS09_5yr_B08505E002
"% Native Hawaiian and Other Pacific Islander Alone Workers 16 Years and Over: Car, Truck, or Van - Carpooled.1",PCT_ACS09_5yr_B08505E003
% Native Hawaiian and Other Pacific Islander Alone Workers 16 Years and Over: Public Transportation (Excluding Taxicab).1,PCT_ACS09_5yr_B08505E004
% Native Hawaiian and Other Pacific Islander Alone Workers 16 Years and Over: Walked.1,PCT_ACS09_5yr_B08505E005
"% Native Hawaiian and Other Pacific Islander Alone Workers 16 Years and Over: Taxicab, Motorcycle, Bicycle, or Other Means.1",PCT_ACS09_5yr_B08505E006
% Native Hawaiian and Other Pacific Islander Alone Workers 16 Years and Over: Worked At Home.1,PCT_ACS09_5yr_B08505E007
Some Other Race Alone Workers 16 Years and Over.1,ACS09_5yr_B08505F001
"Some Other Race Alone Workers 16 Years and Over: Car, Truck, or Van - Drove Alone.1",ACS09_5yr_B08505F002
"Some Other Race Alone Workers 16 Years and Over: Car, Truck, or Van - Carpooled.1",ACS09_5yr_B08505F003
Some Other Race Alone Workers 16 Years and Over: Public Transportation (Excluding Taxicab).1,ACS09_5yr_B08505F004
Some Other Race Alone Workers 16 Years and Over: Walked.1,ACS09_5yr_B08505F005
"Some Other Race Alone Workers 16 Years and Over: Taxicab, Motorcycle, Bicycle, or Other Means.1",ACS09_5yr_B08505F006
Some Other Race Alone Workers 16 Years and Over: Worked At Home.1,ACS09_5yr_B08505F007
Std. Error: Some Other Race Alone Workers 16 Years and Over.1,ACS09_5yr_B08505F001s
"Std. Error: Some Other Race Alone Workers 16 Years and Over: Car, Truck, or Van - Drove Alone.1",ACS09_5yr_B08505F002s
"Std. Error: Some Other Race Alone Workers 16 Years and Over: Car, Truck, or Van - Carpooled.1",ACS09_5yr_B08505F003s
Std. Error: Some Other Race Alone Workers 16 Years and Over: Public Transportation (Excluding Taxicab).1,ACS09_5yr_B08505F004s
Std. Error: Some Other Race Alone Workers 16 Years and Over: Walked.1,ACS09_5yr_B08505F005s
"Std. Error: Some Other Race Alone Workers 16 Years and Over: Taxicab, Motorcycle, Bicycle, or Other Means.1",ACS09_5yr_B08505F006s
Std. Error: Some Other Race Alone Workers 16 Years and Over: Worked At Home.1,ACS09_5yr_B08505F007s
"% Some Other Race Alone Workers 16 Years and Over: Car, Truck, or Van - Drove Alone.1",PCT_ACS09_5yr_B08505F002
"% Some Other Race Alone Workers 16 Years and Over: Car, Truck, or Van - Carpooled.1",PCT_ACS09_5yr_B08505F003
% Some Other Race Alone Workers 16 Years and Over: Public Transportation (Excluding Taxicab).1,PCT_ACS09_5yr_B08505F004
% Some Other Race Alone Workers 16 Years and Over: Walked.1,PCT_ACS09_5yr_B08505F005
"% Some Other Race Alone Workers 16 Years and Over: Taxicab, Motorcycle, Bicycle, or Other Means.1",PCT_ACS09_5yr_B08505F006
% Some Other Race Alone Workers 16 Years and Over: Worked At Home.1,PCT_ACS09_5yr_B08505F007
Two or More Races Workers 16 Years and Over.1,ACS09_5yr_B08505G001
"Two or More Races Workers 16 Years and Over: Car, Truck, or Van - Drove Alone.1",ACS09_5yr_B08505G002
"Two or More Races Workers 16 Years and Over: Car, Truck, or Van - Carpooled.1",ACS09_5yr_B08505G003
Two or More Races Workers 16 Years and Over: Public Transportation (Excluding Taxicab).1,ACS09_5yr_B08505G004
Two or More Races Workers 16 Years and Over: Walked.1,ACS09_5yr_B08505G005
"Two or More Races Workers 16 Years and Over: Taxicab, Motorcycle, Bicycle, or Other Means.1",ACS09_5yr_B08505G006
Two or More Races Workers 16 Years and Over: Worked At Home.1,ACS09_5yr_B08505G007
Std. Error: Two or More Races Workers 16 Years and Over.1,ACS09_5yr_B08505G001s
"Std. Error: Two or More Races Workers 16 Years and Over: Car, Truck, or Van - Drove Alone.1",ACS09_5yr_B08505G002s
"Std. Error: Two or More Races Workers 16 Years and Over: Car, Truck, or Van - Carpooled.1",ACS09_5yr_B08505G003s
Std. Error: Two or More Races Workers 16 Years and Over: Public Transportation (Excluding Taxicab).1,ACS09_5yr_B08505G004s
Std. Error: Two or More Races Workers 16 Years and Over: Walked.1,ACS09_5yr_B08505G005s
"Std. Error: Two or More Races Workers 16 Years and Over: Taxicab, Motorcycle, Bicycle, or Other Means.1",ACS09_5yr_B08505G006s
Std. Error: Two or More Races Workers 16 Years and Over: Worked At Home.1,ACS09_5yr_B08505G007s
"% Two or More Races Workers 16 Years and Over: Car, Truck, or Van - Drove Alone.1",PCT_ACS09_5yr_B08505G002
"% Two or More Races Workers 16 Years and Over: Car, Truck, or Van - Carpooled.1",PCT_ACS09_5yr_B08505G003
% Two or More Races Workers 16 Years and Over: Public Transportation (Excluding Taxicab).1,PCT_ACS09_5yr_B08505G004
% Two or More Races Workers 16 Years and Over: Walked.1,PCT_ACS09_5yr_B08505G005
"% Two or More Races Workers 16 Years and Over: Taxicab, Motorcycle, Bicycle, or Other Means.1",PCT_ACS09_5yr_B08505G006
% Two or More Races Workers 16 Years and Over: Worked At Home.1,PCT_ACS09_5yr_B08505G007
"White Alone, Not Hispanic or Latino Workers 16 Years and Over.1",ACS09_5yr_B08505H001
"White Alone, Not Hispanic or Latino Workers 16 Years and Over: Car, Truck, or Van - Drove Alone.1",ACS09_5yr_B08505H002
"White Alone, Not Hispanic or Latino Workers 16 Years and Over: Car, Truck, or Van - Carpooled.1",ACS09_5yr_B08505H003
"White Alone, Not Hispanic or Latino Workers 16 Years and Over: Public Transportation (Excluding Taxicab).1",ACS09_5yr_B08505H004
"White Alone, Not Hispanic or Latino Workers 16 Years and Over: Walked.1",ACS09_5yr_B08505H005
"White Alone, Not Hispanic or Latino Workers 16 Years and Over: Taxicab, Motorcycle, Bicycle, or Other Means.1",ACS09_5yr_B08505H006
"White Alone, Not Hispanic or Latino Workers 16 Years and Over: Worked At Home.1",ACS09_5yr_B08505H007
"Std. Error: White Alone, Not Hispanic or Latino Workers 16 Years and Over.1",ACS09_5yr_B08505H001s
"Std. Error: White Alone, Not Hispanic or Latino Workers 16 Years and Over: Car, Truck, or Van - Drove Alone.1",ACS09_5yr_B08505H002s
"Std. Error: White Alone, Not Hispanic or Latino Workers 16 Years and Over: Car, Truck, or Van - Carpooled.1",ACS09_5yr_B08505H003s
"Std. Error: White Alone, Not Hispanic or Latino Workers 16 Years and Over: Public Transportation (Excluding Taxicab).1",ACS09_5yr_B08505H004s
"Std. Error: White Alone, Not Hispanic or Latino Workers 16 Years and Over: Walked.1",ACS09_5yr_B08505H005s
"Std. Error: White Alone, Not Hispanic or Latino Workers 16 Years and Over: Taxicab, Motorcycle, Bicycle, or Other Means.1",ACS09_5yr_B08505H006s
"Std. Error: White Alone, Not Hispanic or Latino Workers 16 Years and Over: Worked At Home.1",ACS09_5yr_B08505H007s
"% White Alone, Not Hispanic or Latino Workers 16 Years and Over: Car, Truck, or Van - Drove Alone.1",PCT_ACS09_5yr_B08505H002
"% White Alone, Not Hispanic or Latino Workers 16 Years and Over: Car, Truck, or Van - Carpooled.1",PCT_ACS09_5yr_B08505H003
"% White Alone, Not Hispanic or Latino Workers 16 Years and Over: Public Transportation (Excluding Taxicab).1",PCT_ACS09_5yr_B08505H004
"% White Alone, Not Hispanic or Latino Workers 16 Years and Over: Walked.1",PCT_ACS09_5yr_B08505H005
"% White Alone, Not Hispanic or Latino Workers 16 Years and Over: Taxicab, Motorcycle, Bicycle, or Other Means.1",PCT_ACS09_5yr_B08505H006
"% White Alone, Not Hispanic or Latino Workers 16 Years and Over: Worked At Home.1",PCT_ACS09_5yr_B08505H007
Hispanic or Latino Workers 16 Years and Over.1,ACS09_5yr_B08505I001
"Hispanic or Latino Workers 16 Years and Over: Car, Truck, or Van - Drove Alone.1",ACS09_5yr_B08505I002
"Hispanic or Latino Workers 16 Years and Over: Car, Truck, or Van - Carpooled.1",ACS09_5yr_B08505I003
Hispanic or Latino Workers 16 Years and Over: Public Transportation (Excluding Taxicab).1,ACS09_5yr_B08505I004
Hispanic or Latino Workers 16 Years and Over: Walked.1,ACS09_5yr_B08505I005
"Hispanic or Latino Workers 16 Years and Over: Taxicab, Motorcycle, Bicycle, or Other Means.1",ACS09_5yr_B08505I006
Hispanic or Latino Workers 16 Years and Over: Worked At Home.1,ACS09_5yr_B08505I007
Std. Error: Hispanic or Latino Workers 16 Years and Over.1,ACS09_5yr_B08505I001s
"Std. Error: Hispanic or Latino Workers 16 Years and Over: Car, Truck, or Van - Drove Alone.1",ACS09_5yr_B08505I002s
"Std. Error: Hispanic or Latino Workers 16 Years and Over: Car, Truck, or Van - Carpooled.1",ACS09_5yr_B08505I003s
Std. Error: Hispanic or Latino Workers 16 Years and Over: Public Transportation (Excluding Taxicab).1,ACS09_5yr_B08505I004s
Std. Error: Hispanic or Latino Workers 16 Years and Over: Walked.1,ACS09_5yr_B08505I005s
"Std. Error: Hispanic or Latino Workers 16 Years and Over: Taxicab, Motorcycle, Bicycle, or Other Means.1",ACS09_5yr_B08505I006s
Std. Error: Hispanic or Latino Workers 16 Years and Over: Worked At Home.1,ACS09_5yr_B08505I007s
"% Hispanic or Latino Workers 16 Years and Over: Car, Truck, or Van - Drove Alone.1",PCT_ACS09_5yr_B08505I002
"% Hispanic or Latino Workers 16 Years and Over: Car, Truck, or Van - Carpooled.1",PCT_ACS09_5yr_B08505I003
% Hispanic or Latino Workers 16 Years and Over: Public Transportation (Excluding Taxicab).1,PCT_ACS09_5yr_B08505I004
% Hispanic or Latino Workers 16 Years and Over: Walked.1,PCT_ACS09_5yr_B08505I005
"% Hispanic or Latino Workers 16 Years and Over: Taxicab, Motorcycle, Bicycle, or Other Means.1",PCT_ACS09_5yr_B08505I006
% Hispanic or Latino Workers 16 Years and Over: Worked At Home.1,PCT_ACS09_5yr_B08505I007
Workers 16 Years and Over.14,ACS09_5yr_B08511001
Workers 16 Years and Over: Native.1,ACS09_5yr_B08511002
Workers 16 Years and Over: Foreign Born.1,ACS09_5yr_B08511003
Workers 16 Years and Over: Foreign Born: Naturalized U.s. Citizen.1,ACS09_5yr_B08511004
Workers 16 Years and Over: Foreign Born: Not a U.s. Citizen.1,ACS09_5yr_B08511005
"Workers 16 Years and Over: Car, Truck, or Van - Drove Alone.8",ACS09_5yr_B08511006
"Workers 16 Years and Over: Car, Truck, or Van - Drove Alone: Native.1",ACS09_5yr_B08511007
"Workers 16 Years and Over: Car, Truck, or Van - Drove Alone: Foreign Born.1",ACS09_5yr_B08511008
"Workers 16 Years and Over: Car, Truck, or Van - Drove Alone: Foreign Born: Naturalized U.s. Citizen.1",ACS09_5yr_B08511009
"Workers 16 Years and Over: Car, Truck, or Van - Drove Alone: Foreign Born: Not a U.s. Citizen.1",ACS09_5yr_B08511010
"Workers 16 Years and Over: Car, Truck, or Van - Carpooled.8",ACS09_5yr_B08511011
"Workers 16 Years and Over: Car, Truck, or Van - Carpooled: Native.1",ACS09_5yr_B08511012
"Workers 16 Years and Over: Car, Truck, or Van - Carpooled: Foreign Born.1",ACS09_5yr_B08511013
"Workers 16 Years and Over: Car, Truck, or Van - Carpooled: Foreign Born: Naturalized U.s. Citizen.1",ACS09_5yr_B08511014
"Workers 16 Years and Over: Car, Truck, or Van - Carpooled: Foreign Born: Not a U.s. Citizen.1",ACS09_5yr_B08511015
Workers 16 Years and Over: Public Transportation (Excluding Taxicab).9,ACS09_5yr_B08511016
Workers 16 Years and Over: Public Transportation (Excluding Taxicab): Native.1,ACS09_5yr_B08511017
Workers 16 Years and Over: Public Transportation (Excluding Taxicab): Foreign Born.1,ACS09_5yr_B08511018
Workers 16 Years and Over: Public Transportation (Excluding Taxicab): Foreign Born: Naturalized U.s. Citizen.1,ACS09_5yr_B08511019
Workers 16 Years and Over: Public Transportation (Excluding Taxicab): Foreign Born: Not a U.s. Citizen.1,ACS09_5yr_B08511020
Workers 16 Years and Over: Walked.9,ACS09_5yr_B08511021
Workers 16 Years and Over: Walked: Native.1,ACS09_5yr_B08511022
Workers 16 Years and Over: Walked: Foreign Born.1,ACS09_5yr_B08511023
Workers 16 Years and Over: Walked: Foreign Born: Naturalized U.s. Citizen.1,ACS09_5yr_B08511024
Workers 16 Years and Over: Walked: Foreign Born: Not a U.s. Citizen.1,ACS09_5yr_B08511025
"Workers 16 Years and Over: Taxicab, Motorcycle, Bicycle, or Other Means.8",ACS09_5yr_B08511026
"Workers 16 Years and Over: Taxicab, Motorcycle, Bicycle, or Other Means: Native.1",ACS09_5yr_B08511027
"Workers 16 Years and Over: Taxicab, Motorcycle, Bicycle, or Other Means: Foreign Born.1",ACS09_5yr_B08511028
"Workers 16 Years and Over: Taxicab, Motorcycle, Bicycle, or Other Means: Foreign Born: Naturalized U.s. Citizen.1",ACS09_5yr_B08511029
"Workers 16 Years and Over: Taxicab, Motorcycle, Bicycle, or Other Means: Foreign Born: Not a U.s. Citizen.1",ACS09_5yr_B08511030
Workers 16 Years and Over: Worked At Home.9,ACS09_5yr_B08511031
Workers 16 Years and Over: Worked At Home: Native.1,ACS09_5yr_B08511032
Workers 16 Years and Over: Worked At Home: Foreign Born.1,ACS09_5yr_B08511033
Workers 16 Years and Over: Worked At Home: Foreign Born: Naturalized U.s. Citizen.1,ACS09_5yr_B08511034
Workers 16 Years and Over: Worked At Home: Foreign Born: Not a U.s. Citizen.1,ACS09_5yr_B08511035
Std. Error: Workers 16 Years and Over.14,ACS09_5yr_B08511001s
Std. Error: Workers 16 Years and Over: Native.1,ACS09_5yr_B08511002s
Std. Error: Workers 16 Years and Over: Foreign Born.1,ACS09_5yr_B08511003s
Std. Error: Workers 16 Years and Over: Foreign Born: Naturalized U.s. Citizen.1,ACS09_5yr_B08511004s
Std. Error: Workers 16 Years and Over: Foreign Born: Not a U.s. Citizen.1,ACS09_5yr_B08511005s
"Std. Error: Workers 16 Years and Over: Car, Truck, or Van - Drove Alone.8",ACS09_5yr_B08511006s
"Std. Error: Workers 16 Years and Over: Car, Truck, or Van - Drove Alone: Native.1",ACS09_5yr_B08511007s
"Std. Error: Workers 16 Years and Over: Car, Truck, or Van - Drove Alone: Foreign Born.1",ACS09_5yr_B08511008s
"Std. Error: Workers 16 Years and Over: Car, Truck, or Van - Drove Alone: Foreign Born: Naturalized U.s. Citizen.1",ACS09_5yr_B08511009s
"Std. Error: Workers 16 Years and Over: Car, Truck, or Van - Drove Alone: Foreign Born: Not a U.s. Citizen.1",ACS09_5yr_B08511010s
"Std. Error: Workers 16 Years and Over: Car, Truck, or Van - Carpooled.8",ACS09_5yr_B08511011s
"Std. Error: Workers 16 Years and Over: Car, Truck, or Van - Carpooled: Native.1",ACS09_5yr_B08511012s
"Std. Error: Workers 16 Years and Over: Car, Truck, or Van - Carpooled: Foreign Born.1",ACS09_5yr_B08511013s
"Std. Error: Workers 16 Years and Over: Car, Truck, or Van - Carpooled: Foreign Born: Naturalized U.s. Citizen.1",ACS09_5yr_B08511014s
"Std. Error: Workers 16 Years and Over: Car, Truck, or Van - Carpooled: Foreign Born: Not a U.s. Citizen.1",ACS09_5yr_B08511015s
Std. Error: Workers 16 Years and Over: Public Transportation (Excluding Taxicab).9,ACS09_5yr_B08511016s
